comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,eval_yr,year,cat_2016_score
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,NA,1995,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,1997,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,1998,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,1999,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2000,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2001,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2002,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2003,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2004,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2005,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,1996,2006,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2008,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2009,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2010,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2011,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2012,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2013,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2014,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2015,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2016,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2017,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2018,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,CR,Critically Endangered,0.8,2007,2019,0.8
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1965,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1966,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1967,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1968,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1969,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1970,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1971,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1972,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1973,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1974,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1975,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1976,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1977,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1978,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1979,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1980,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1981,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1982,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1983,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1984,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1985,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1986,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1987,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1988,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1989,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1990,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1991,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1992,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1993,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1994,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1995,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1996,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1997,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1998,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,1999,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2000,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2001,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2002,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2003,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2004,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2005,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2006,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,NA,2007,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2008,2008,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2008,2009,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2008,2010,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2008,2011,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2012,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2012,2013,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2012,2014,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2012,2015,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2012,2016,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2012,2017,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2018,2018,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,LC,Least Concern,0,2018,2019,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1965,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1966,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1967,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1968,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1969,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1970,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1971,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1972,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1973,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1974,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1975,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1976,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1977,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1978,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1979,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1980,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1981,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1982,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
