site_number,site_name,bioregion,country,start_year,end_year,area_cat,mu,year,area
126,"Hamblin Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<100ha,-9.78,1992,10.1
126,"Hamblin Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<100ha,-9.78,1997,6.5
127,"Eel Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,2000,<10ha,,1987,14.3
127,"Eel Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,2000,<10ha,,1988,13.3
127,"Eel Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,2000,<10ha,,1989,12.1
127,"Eel Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,2000,<10ha,,1992,6.2
127,"Eel Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,2000,<10ha,,1994,0.66
127,"Eel Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,2000,<10ha,,2000,0
128,"Jehu Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<10ha,-17.77,1987,11.8
128,"Jehu Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<10ha,-17.77,1988,9.6
128,"Jehu Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<10ha,-17.77,1989,4.3
128,"Jehu Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<10ha,-17.77,1992,4.5
128,"Jehu Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1997,<10ha,-17.77,1997,2
129,"Central Basin, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<100ha,-27.88,1987,23.2
129,"Central Basin, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<100ha,-27.88,1988,9.7
129,"Central Basin, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<100ha,-27.88,1989,12.6
129,"Central Basin, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<100ha,-27.88,1992,5.8
130,"Great River, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,-24.87,1987,14.4
130,"Great River, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,-24.87,1988,10.4
130,"Great River, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,-24.87,1989,6
130,"Great River, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,-24.87,1992,4.2
131,"Tim's Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,1.75,1987,2.4
131,"Tim's Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,1.75,1988,2.3
131,"Tim's Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,1.75,1989,2.3
131,"Tim's Pond, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<10ha,1.75,1992,2.6
132,"Offshore, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<1ha,-1.84,1987,1
132,"Offshore, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<1ha,-1.84,1988,0.9
132,"Offshore, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<1ha,-1.84,1989,0.8
132,"Offshore, Waquoit Bay",Temperate North Atlantic,USA,1987,1992,<1ha,-1.84,1992,0.9
133,Ninigret Pond,Temperate North Atlantic,USA,1960,1992,<10ha,-1.68,1960,5.2
133,Ninigret Pond,Temperate North Atlantic,USA,1960,1992,<10ha,-1.68,1974,4.4
133,Ninigret Pond,Temperate North Atlantic,USA,1960,1992,<10ha,-1.68,1980,3.3
133,Ninigret Pond,Temperate North Atlantic,USA,1960,1992,<10ha,-1.68,1992,3.1
134,Japan,Temperate North Pacific,Japan,1978,1991,>1000ha,-0.3,1978,51500
134,Japan,Temperate North Pacific,Japan,1978,1991,>1000ha,-0.3,1991,49500
136,Puget Sound,North Pacific,USA,2000,2004,>1000ha,8.27,2000,14470
136,Puget Sound,North Pacific,USA,2000,2004,>1000ha,8.27,2001,20990
136,Puget Sound,North Pacific,USA,2000,2004,>1000ha,8.27,2002,20390
136,Puget Sound,North Pacific,USA,2000,2004,>1000ha,8.27,2003,20620
136,Puget Sound,North Pacific,USA,2000,2004,>1000ha,8.27,2004,20140
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1943,305
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1986,43.2
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1989,34.8
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1992,67.1
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1994,61.7
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1996,119.8
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,1999,205.3
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,2001,214.9
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,2003,241.7
137,Indian River Lagoon Segment SV ,Tropical Atlantic,USA,1943,2005,<1000ha,-0.31,2005,252
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1943,233
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1986,18
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1989,47.1
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1992,29.9
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1994,92.5
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1996,134.3
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,1999,194.5
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,2001,220.4
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,2003,242.3
138,Indian River Lagoon Segment NV,Tropical Atlantic,USA,1943,2005,<1000ha,0.08,2005,245
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1943,411.8
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1986,243.8
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1989,240.8
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1992,246.5
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1994,152.4
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1996,240.5
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,1999,243.1
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,2001,264.5
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,2003,267.8
139,Indian River Lagoon Segment MP,Tropical Atlantic,USA,1943,2005,<1000ha,-0.68,2005,269.5
140,Bermuda Platform,Tropical Atlantic,Bermuda,1997,2004,>1000ha,-3.66,1997,2100
140,Bermuda Platform,Tropical Atlantic,Bermuda,1997,2004,>1000ha,-3.66,2004,1625
164,Lower Laguna Madre,Tropical Atlantic,USA,1965,1988,>1000ha,-0.8,1965,66608
164,Lower Laguna Madre,Tropical Atlantic,USA,1965,1988,>1000ha,-0.8,1974,54468
164,Lower Laguna Madre,Tropical Atlantic,USA,1965,1988,>1000ha,-0.8,1988,55437
165,Turkey Point,Tropical Atlantic,USA,1967,1969,<100ha,,1967,20.2
165,Turkey Point,Tropical Atlantic,USA,1967,1969,<100ha,,1968,13.1
165,Turkey Point,Tropical Atlantic,USA,1967,1969,<100ha,,1969,0
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1984,270
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1985,172
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1986,203
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1987,321
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1989,490
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1990,608
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1991,635
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1992,778
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1993,813
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1994,757
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1995,703
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1996,709
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1997,667
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1998,659
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,1999,640
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,2000,725
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,2001,944
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,2002,1120
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,2003,352
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,2004,742
201,CB5MH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,6.22,2005,997
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1984,305
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1985,328
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1986,322
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1987,242
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1989,351
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1990,373
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1991,396
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1992,467
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1993,512
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1994,454
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1995,431
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1996,396
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1997,362
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1998,313
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,1999,268
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,2000,288
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,2001,289
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,2002,310
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,2003,286
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,2004,198
202,CB6PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<1000ha,-0.76,2005,260
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1984,2822
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1985,2899
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1986,2989
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1987,2942
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1989,3241
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1990,3324
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1991,4007
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1992,4151
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1993,4470
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1994,4014
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1995,3560
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1996,3831
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1997,3937
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1998,3617
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,1999,3335
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,2000,3403
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,2001,3712
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,2002,3966
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,2003,3720
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,2004,2896
203,CB7PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,>1000ha,0.74,2005,3294
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1984,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1985,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1986,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1987,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1989,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1990,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1991,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1992,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1993,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1994,0
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1995,4
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1996,4
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1997,4
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1998,4
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,1999,3
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,2000,3
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,2001,3
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,2002,4
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,2003,2
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,2004,2
204,CB8PH - Chesapeake Bay,Temperate North Atlantic,USA,1984,2005,<10ha,,2005,4
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1984,0
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1985,0
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1986,0
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1987,3
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1989,4
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1990,3
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1991,3
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1992,3
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1993,4
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1994,6
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1995,15
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1996,19
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1997,76
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1998,52
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,1999,31
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,2000,38
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,2001,94
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,2002,114
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,2003,53
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,2004,30
206,JMSPH - James,Temperate North Atlantic,USA,1984,2005,<100ha,,2005,0
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1984,38
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1985,37
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1986,43
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1987,40
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1989,38
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1990,29
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1991,24
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1992,20
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1993,21
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1994,43
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1995,13
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1996,30
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1997,16
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1998,17
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,1999,38
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,2000,19
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,2001,17
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,2002,16
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,2003,0
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,2004,4
207,LYNPH - Lynnhaven,Temperate North Atlantic,USA,1984,2005,<100ha,-7.42,2005,8
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1984,2736
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1985,2847
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1986,2821
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1987,2913
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1989,3667
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1990,3983
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1991,4287
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1992,4361
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1993,4430
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1994,4375
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1995,4389
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1996,4303
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1997,4442
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1998,4082
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,1999,3584
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,2000,3694
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,2001,3850
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,2002,3538
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,2003,3423
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,2004,3055
208,MOBPH - Mobjack,Temperate North Atlantic,USA,1984,2005,>1000ha,0.3,2005,2916
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1984,10
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1985,10
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1986,10
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1987,43
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1989,142
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1990,242
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1991,270
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1992,323
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1993,435
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1994,250
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1995,144
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1996,142
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1997,175
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1998,132
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,1999,117
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,2000,171
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,2001,218
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,2002,284
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,2003,181
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,2004,179
209,PIAMH - Piankatank,Temperate North Atlantic,USA,1984,2005,<1000ha,14.52,2005,211
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1984,431
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1985,385
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1986,556
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1987,474
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1989,600
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1990,595
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1991,732
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1992,719
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1993,776
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1994,665
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1995,655
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1996,652
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1997,530
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1998,459
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,1999,466
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,2000,489
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,2001,619
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,2002,733
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,2003,674
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,2004,471
210,POCMH - Pocomoke,Temperate North Atlantic,USA,1984,2005,<1000ha,2.46,2005,723
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1984,4
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1985,1
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1986,0
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1987,13
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1989,48
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1990,51
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1991,31
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1992,37
211,RPPMH - Rappahannock,Temperate North Atlantic,USA,1984,2005,<100ha,11.42,1993,62
